idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
3255,6759,Yavimaya Coast,https://cardmarket.com/en/Magic/Products/Singles/Apocalypse/Yavimaya-Coast,https://static.cardmarket.com/img/8531e9a4ded697e9840d5c627edfd79e/items/1/APC/3255.jpg,Magic the Gathering,Magic Single,143,Rare,Apocalypse
3255,6759,Yavimaya Coast,https://cardmarket.com/en/Magic/Products/Singles/Apocalypse/Yavimaya-Coast,https://static.cardmarket.com/img/8531e9a4ded697e9840d5c627edfd79e/items/1/APC/3255.jpg,Magic the Gathering,Magic Single,143,Rare,Apocalypse
