idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
5516,3743,Mountain (V.2),https://cardmarket.com/en/Magic/Products/Singles/Alpha/Mountain-V-2,https://static.cardmarket.com/img/82721fdcc32d450e26c2e52900e58f17/items/1/LEA/5516.jpg,Magic the Gathering,Magic Single,,Land,Alpha
5516,3743,Mountain (V.2),https://cardmarket.com/en/Magic/Products/Singles/Alpha/Mountain-V-2,https://static.cardmarket.com/img/82721fdcc32d450e26c2e52900e58f17/items/1/LEA/5516.jpg,Magic the Gathering,Magic Single,,Land,Alpha
