idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
11193,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Sixth-Edition/Forest-V-4,https://static.cardmarket.com/img/19338297af36040cb803fb7ba0d877d0/items/1/6ED/11193.jpg,Magic the Gathering,Magic Single,350,Land,Sixth Edition
11193,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Sixth-Edition/Forest-V-4,https://static.cardmarket.com/img/19338297af36040cb803fb7ba0d877d0/items/1/6ED/11193.jpg,Magic the Gathering,Magic Single,350,Land,Sixth Edition
