idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
21024,10558,Messenger Falcons,https://cardmarket.com/en/Magic/Products/Singles/Alara-Reborn/Messenger-Falcons,https://static.cardmarket.com/img/e2f8322d78e9a559d0042d304c50ba9b/items/1/ARB/21024.jpg,Magic the Gathering,Magic Single,145,Uncommon,Alara Reborn
21024,10558,Messenger Falcons,https://cardmarket.com/en/Magic/Products/Singles/Alara-Reborn/Messenger-Falcons,https://static.cardmarket.com/img/e2f8322d78e9a559d0042d304c50ba9b/items/1/ARB/21024.jpg,Magic the Gathering,Magic Single,145,Uncommon,Alara Reborn
