idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
16642,4251,Plains (V.2),https://cardmarket.com/en/Magic/Products/Singles/Anthologies/Plains-V-2,https://static.cardmarket.com/img/841e30b43d4c103e66af245ccda455f5/items/1/ATH/16642.jpg,Magic the Gathering,Magic Single,87,Land,Anthologies
16642,4251,Plains (V.2),https://cardmarket.com/en/Magic/Products/Singles/Anthologies/Plains-V-2,https://static.cardmarket.com/img/841e30b43d4c103e66af245ccda455f5/items/1/ATH/16642.jpg,Magic the Gathering,Magic Single,87,Land,Anthologies
