idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
6858,2951,Jandor's Saddlebags,https://cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Jandor-s-Saddlebags,https://static.cardmarket.com/img/122e5220b8f42f862d45b09f1ae678cd/items/1/ARN/6858.jpg,Magic the Gathering,Magic Single,,Rare,Arabian Nights
6858,2951,Jandor's Saddlebags,https://cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Jandor-s-Saddlebags,https://static.cardmarket.com/img/122e5220b8f42f862d45b09f1ae678cd/items/1/ARN/6858.jpg,Magic the Gathering,Magic Single,,Rare,Arabian Nights
