idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
986,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Eighth-Edition/Forest-V-4,https://static.cardmarket.com/img/c8d57e71c3c9ff9854bc94a985e3736e/items/1/8ED/986.jpg,Magic the Gathering,Magic Single,350,Land,Eighth Edition
986,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Eighth-Edition/Forest-V-4,https://static.cardmarket.com/img/c8d57e71c3c9ff9854bc94a985e3736e/items/1/8ED/986.jpg,Magic the Gathering,Magic Single,350,Land,Eighth Edition
