idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
12366,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Ninth-Edition/Forest-V-4,https://static.cardmarket.com/img/2585e07db5a94233fbc4872d140dcdf4/items/1/9ED/12366.jpg,Magic the Gathering,Magic Single,350,Land,Ninth Edition
12366,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Ninth-Edition/Forest-V-4,https://static.cardmarket.com/img/2585e07db5a94233fbc4872d140dcdf4/items/1/9ED/12366.jpg,Magic the Gathering,Magic Single,350,Land,Ninth Edition
