idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
16547,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Tenth-Edition/Forest-V-4,https://static.cardmarket.com/img/23b1a93e488735a29d66c9ae3f0d280a/items/1/10E/16547.jpg,Magic the Gathering,Magic Single,383,Land,Tenth Edition
16547,2177,Forest (V.4),https://cardmarket.com/en/Magic/Products/Singles/Tenth-Edition/Forest-V-4,https://static.cardmarket.com/img/23b1a93e488735a29d66c9ae3f0d280a/items/1/10E/16547.jpg,Magic the Gathering,Magic Single,383,Land,Tenth Edition
