idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
18279,8283,Surging Flame,https://cardmarket.com/en/Magic/Products/Singles/Arena-League-Promos/Surging-Flame,https://static.cardmarket.com/img/aaebe9992daa77f4ab8e4bb2a77d3e88/items/1/ALP/18279.jpg,Magic the Gathering,Magic Single,83,Rare,Arena League Promos
18279,8283,Surging Flame,https://cardmarket.com/en/Magic/Products/Singles/Arena-League-Promos/Surging-Flame,https://static.cardmarket.com/img/aaebe9992daa77f4ab8e4bb2a77d3e88/items/1/ALP/18279.jpg,Magic the Gathering,Magic Single,83,Rare,Arena League Promos
