idProduct,idMetaproduct,enName,website,image,gameName,categoryName,number,rarity,expansionName
8049,5730,Surge of Strength,https://cardmarket.com/en/Magic/Products/Singles/Alliances/Surge-of-Strength,https://static.cardmarket.com/img/d9bac8c5472663e8668ad8c018eb80d7/items/1/ALL/8049.jpg,Magic the Gathering,Magic Single,,Uncommon,Alliances
8049,5730,Surge of Strength,https://cardmarket.com/en/Magic/Products/Singles/Alliances/Surge-of-Strength,https://static.cardmarket.com/img/d9bac8c5472663e8668ad8c018eb80d7/items/1/ALL/8049.jpg,Magic the Gathering,Magic Single,,Uncommon,Alliances
